imdb.id,release.country,release.date,release.venue,thr,digital,tv,dvd.br,unique.id
tt6763252,Estonia,3 August 2018,NA,0,0,0,0,tffnew2611
tt6763252,Spain,21 September 2018,limited,1,0,0,0,tffnew2611
tt6763252,UK,21 September 2018,NA,0,0,0,0,tffnew2611
tt6763252,Ireland,21 September 2018,NA,0,0,0,0,tffnew2611
tt6763252,Denmark,25 December 2018,NA,0,0,0,0,tffnew2611
tt6763252,Greece,10 January 2019,NA,0,0,0,0,tffnew2611
tt6763252,Japan,8 February 2019,NA,0,0,0,0,tffnew2611
tt6763252,Poland,22 March 2019,NA,0,0,0,0,tffnew2611
tt6763252,Finland,25 April 2019,DVD and Blu-ray premiere,0,0,0,1,tffnew2611
tt6763252,Australia,4 September 2019,DVD premiere,0,0,0,1,tffnew2611
tt6763252,Brazil,30 September 2020,NA,0,0,0,0,tffnew2611
tt6764122,Canada,May 2017,NA,0,0,0,0,idfnew1812
tt6764122,Japan,27 January 2018,NA,0,0,0,0,idfnew1812
tt6764122,USA,16 March 2018,NA,0,0,0,0,idfnew1812
tt6770178,Italy,1 December 2019,NA,0,0,0,0,f9377
tt6771818,Netherlands,4 October 2018,NA,0,0,0,0,f9368
tt6773426,USA,July 2016,NA,0,0,0,0,I1703415
tt6773426,South Korea,October 2016,NA,0,0,0,0,I1703415
tt6773426,Denmark,January 2017,NA,0,0,0,0,I1703415
tt6773426,France,February 2017,NA,0,0,0,0,I1703415
tt6776462,France,6 December 2017,NA,0,0,0,0,9493fnosuv
tt6776462,Greece,11 January 2018,NA,0,0,0,0,9493fnosuv
tt6776462,Denmark,1 March 2018,Copenhagen,1,0,0,0,9493fnosuv
tt6776462,Poland,20 April 2018,NA,0,0,0,0,9493fnosuv
tt6776462,Netherlands,3 May 2018,NA,0,0,0,0,9493fnosuv
tt6776462,Norway,4 May 2018,NA,0,0,0,0,9493fnosuv
tt6776462,Turkey,4 May 2018,NA,0,0,0,0,9493fnosuv
tt6776462,Romania,31 August 2018,NA,0,0,0,0,9493fnosuv
tt6776462,Germany,2 May 2019,NA,0,0,0,0,9493fnosuv
tt6776462,India,17 September 2019,internet,0,1,0,0,9493fnosuv
tt6776462,Sweden,31 October 2019,TV premiere,0,0,1,0,9493fnosuv
tt6776572,France,18 October 2017,NA,0,0,0,0,9483fnosuv
tt6776572,Tunisia,12 November 2017,NA,0,0,0,0,9483fnosuv
tt6776572,Sweden,8 December 2017,NA,0,0,0,0,9483fnosuv
tt6776572,Lebanon,22 March 2018,limited,1,0,0,0,9483fnosuv
tt6776572,USA,23 March 2018,limited,1,0,0,0,9483fnosuv
tt6776572,Poland,6 April 2018,NA,0,0,0,0,9483fnosuv
tt6776572,Netherlands,19 April 2018,NA,0,0,0,0,9483fnosuv
tt6776572,Colombia,3 May 2018,NA,0,0,0,0,9483fnosuv
tt6776572,Italy,27 July 2018,NA,0,0,0,0,9483fnosuv
tt6776572,Tunisia,15 May 2020,internet) (Netflix,0,1,0,0,9483fnosuv
tt6777056,Russia,3 August 2017,NA,0,0,0,0,f9352
tt6777056,Ukraine,2 November 2017,limited,1,0,0,0,f9352
tt6777056,Spain,22 December 2017,NA,0,0,0,0,f9352
tt6777056,Greece,8 February 2018,NA,0,0,0,0,f9352
tt6777056,France,7 March 2018,NA,0,0,0,0,f9352
tt6777056,Poland,9 March 2018,NA,0,0,0,0,f9352
tt6777056,USA,31 March 2018,New Directors/New Films,0,0,0,0,f9352
tt6777056,Brazil,9 August 2018,NA,0,0,0,0,f9352
tt6777056,Uruguay,12 August 2018,Piriapolis de pelicula,0,0,0,0,f9352
tt6777056,Netherlands,12 March 2019,DVD premiere,0,0,0,1,f9352
tt6777056,Italy,1 August 2019,NA,0,0,0,0,f9352
tt6777114,France,29 November 2017,NA,0,0,0,0,f9383
tt6777114,Switzerland,13 December 2017,French speaking region,0,0,0,0,f9383
tt6777114,USA,16 March 2018,NA,0,0,0,0,f9383
tt6777114,Germany,14 June 2018,NA,0,0,0,0,f9383
tt6777114,Colombia,29 November 2018,NA,0,0,0,0,f9383
tt6777170,Japan,25 November 2017,Tokyo FILMeX,0,0,0,0,f9384
tt6777170,USA,2 February 2018,"New York City, New York",1,0,0,0,f9384
tt6777170,USA,2 February 2018,limited,1,0,0,0,f9384
tt6777170,USA,11 February 2018,"Gene Siskel Film Center, Chicago",0,0,0,0,f9384
tt6777170,Hong Kong,2 August 2018,NA,0,0,0,0,f9384
tt6777170,Argentina,23 August 2018,limited,1,0,0,0,f9384
tt6777170,France,19 November 2018,TV premiere,0,0,1,0,f9384
tt6777170,Uruguay,15 December 2018,Muestra de Cine Radical,0,0,0,0,f9384
tt6777170,Uruguay,30 May 2019,NA,0,0,0,0,f9384
tt6777212,France,6 September 2017,NA,0,0,0,0,f9390
tt6777248,France,21 March 2018,NA,0,0,0,0,f9387
tt6777306,Portugal,28 September 2017,NA,0,0,0,0,f9393
tt6777306,Italy,20 June 2018,NA,0,0,0,0,f9393
tt6777306,UK,11 January 2019,NA,0,0,0,0,f9393
tt6777370,South Korea,18 May 2017,NA,0,0,0,0,f9357
tt6777370,Australia,1 June 2017,NA,0,0,0,0,f9357
tt6777370,Indonesia,1 June 2017,NA,0,0,0,0,f9357
tt6777370,Vietnam,23 June 2017,NA,0,0,0,0,f9357
tt6777370,France,28 June 2017,NA,0,0,0,0,f9357
tt6777370,Taiwan,30 June 2017,NA,0,0,0,0,f9357
tt6777370,UK,27 October 2017,NA,0,0,0,0,f9357
tt6777370,Poland,6 April 2018,NA,0,0,0,0,f9357
tt6777370,Japan,5 May 2018,NA,0,0,0,0,f9357
tt6794462,USA,10 November 2017,NA,0,0,0,0,idfnew1739
tt6794462,USA,10 November 2017,limited,1,0,0,0,idfnew1739
tt6796742,Norway,20 October 2017,NA,0,0,0,0,tffnew2682
tt6796742,Greece,8 November 2018,NA,0,0,0,0,tffnew2682
tt6796742,Mexico,11 January 2019,NA,0,0,0,0,tffnew2682
tt6802896,Italy,31 August 2017,NA,0,0,0,0,tffnew2348
tt6802896,France,20 September 2017,NA,0,0,0,0,tffnew2348
tt6802896,Poland,10 November 2017,NA,0,0,0,0,tffnew2348
tt6802896,Netherlands,4 January 2018,NA,0,0,0,0,tffnew2348
tt6802896,USA,19 January 2018,"New York City, New York",1,0,0,0,tffnew2348
tt6802896,USA,26 January 2018,internet,0,1,0,0,tffnew2348
tt6802896,Argentina,29 March 2018,NA,0,0,0,0,tffnew2348
tt6802896,Germany,5 April 2018,NA,0,0,0,0,tffnew2348
tt6802896,UK,6 April 2018,limited,1,0,0,0,tffnew2348
tt6802896,Ireland,6 April 2018,limited,1,0,0,0,tffnew2348
tt6802896,Austria,13 April 2018,NA,0,0,0,0,tffnew2348
tt6802896,Brazil,3 May 2018,NA,0,0,0,0,tffnew2348
tt6802896,Sweden,1 June 2018,NA,0,0,0,0,tffnew2348
tt6802896,UK,15 June 2018,NA,0,0,0,0,tffnew2348
tt6802896,Norway,6 July 2018,NA,0,0,0,0,tffnew2348
tt6802896,Denmark,12 July 2018,NA,0,0,0,0,tffnew2348
tt6802896,Portugal,2 August 2018,NA,0,0,0,0,tffnew2348
tt6802896,Tunisia,7 September 2018,NA,0,0,0,0,tffnew2348
tt6802896,Japan,26 January 2019,NA,0,0,0,0,tffnew2348
tt6802896,Uruguay,7 March 2019,NA,0,0,0,0,tffnew2348
tt6802896,Spain,1 August 2019,NA,0,0,0,0,tffnew2348
tt6805006,France,May 2017,NA,0,0,0,0,tffnew2404
tt6805366,France,6 December 2017,NA,0,0,0,0,tffnew2504
tt6805366,Ireland,2 February 2018,NA,0,0,0,0,tffnew2504
tt6805366,USA,1 April 2018,New Directors/New Films,0,0,0,0,tffnew2504
tt6805366,Taiwan,27 April 2018,NA,0,0,0,0,tffnew2504
tt6805366,USA,24 August 2018,NA,0,0,0,0,tffnew2504
tt6805366,Peru,15 March 2019,limited,1,0,0,0,tffnew2504
tt6810038,Finland,21 December 2018,TV premiere,0,0,1,0,f8092
tt6810046,Israel,2017,NA,0,0,0,0,f8315
tt6814914,France,9 August 2017,NA,0,0,0,0,f9399
tt6814914,Uruguay,13 November 2017,Muestra de Cine Radical,0,0,0,0,f9399
tt6814914,Argentina,30 November 2017,NA,0,0,0,0,f9399
tt6814914,Turkey,19 January 2018,NA,0,0,0,0,f9399
tt6814914,Greece,19 April 2018,NA,0,0,0,0,f9399
tt6814914,Netherlands,19 April 2018,NA,0,0,0,0,f9399
tt6814914,Germany,26 April 2018,NA,0,0,0,0,f9399
tt6814914,Uruguay,12 July 2018,NA,0,0,0,0,f9399
tt6832776,France,1 November 2017,NA,0,0,0,0,9538fnosuv
tt6832776,UK,9 March 2018,limited,1,0,0,0,9538fnosuv
tt6832776,Germany,31 January 2019,NA,0,0,0,0,9538fnosuv
tt6838570,China,17 May 2018,NA,0,0,0,0,f9348
tt6847792,Germany,2017,NA,0,0,0,0,f9401
tt6851066,Canada,11 May 2018,NA,0,0,0,0,idfnew1700
tt6851066,USA,11 May 2018,"New York City, New York",1,0,0,0,idfnew1700
tt6851066,USA,18 May 2018,"Los Angeles, California",0,0,0,0,idfnew1700
tt6851066,Sweden,2 November 2018,TV premiere,0,0,1,0,idfnew1700
tt6851066,Finland,28 November 2018,TV premiere,0,0,1,0,idfnew1700
tt6851066,Japan,1 November 2019,NA,0,0,0,0,idfnew1700
tt6855898,Romania,25 August 2017,NA,0,0,0,0,idfnew1855
tt6855898,USA,12 May 2019,Harvard Film Archive,0,0,0,0,idfnew1855
tt6859024,Germany,12 October 2017,NA,0,0,0,0,f8299
tt6859024,Uruguay,23 November 2017,NA,0,0,0,0,f8299
tt6864496,Poland,2 June 2017,Cinema in Sneakers,0,0,0,0,f8077
tt6864496,Sweden,24 April 2018,TV premiere,0,0,1,0,f8077
tt6864496,USA,1 May 2018,"Museum of Modern Art) (New York City, New York",0,0,0,0,f8077
tt6864496,Japan,13 December 2018,TV premiere,0,0,1,0,f8077
tt6867528,Sweden,20 March 2017,limited,1,0,0,0,f8180
tt6875564,UK,16 June 2017,NA,0,0,0,0,idfnew1632
tt6875564,Ireland,16 June 2017,NA,0,0,0,0,idfnew1632
tt6875564,France,3 July 2017,NA,0,0,0,0,idfnew1632
tt6875564,USA,11 July 2017,NA,0,0,0,0,idfnew1632
tt6875564,Finland,17 August 2017,limited,1,0,0,0,idfnew1632
tt6875564,Spain,2 November 2017,limited) (subtitled version,1,0,0,0,idfnew1632
tt6875564,Japan,14 April 2018,NA,0,0,0,0,idfnew1632
tt6875570,Poland,3 June 2017,Cinema in Sneakers,0,0,0,0,f8283
tt6881372,France,May 2017,NA,0,0,0,0,f9376
tt6883800,Netherlands,22 November 2016,NA,0,0,0,0,idfnew1316
tt6896536,Israel,28 August 2017,"Tel aviv, premiere",1,0,0,0,tffnew2442
tt6896536,Israel,6 September 2017,Israeli Cinema Day,0,0,0,0,tffnew2442
tt6896536,Israel,21 September 2017,NA,0,0,0,0,tffnew2442
tt6896536,USA,8 December 2017,"New York City, New York",1,0,0,0,tffnew2442
tt6896536,Turkey,2 February 2018,NA,0,0,0,0,tffnew2442
tt6896536,Hungary,15 February 2018,NA,0,0,0,0,tffnew2442
tt6896536,Spain,2 March 2018,NA,0,0,0,0,tffnew2442
tt6896536,Spain,2 March 2018,limited,1,0,0,0,tffnew2442
tt6896536,Taiwan,2 March 2018,NA,0,0,0,0,tffnew2442
tt6896536,USA,2 March 2018,limited,1,0,0,0,tffnew2442
tt6896536,Greece,8 March 2018,NA,0,0,0,0,tffnew2442
tt6896536,Canada,16 March 2018,Toronto,0,0,0,0,tffnew2442
tt6896536,Italy,22 March 2018,NA,0,0,0,0,tffnew2442
tt6896536,Switzerland,5 April 2018,German speaking region,1,0,0,0,tffnew2442
tt6896536,Estonia,6 April 2018,NA,0,0,0,0,tffnew2442
tt6896536,Netherlands,12 April 2018,NA,0,0,0,0,tffnew2442
tt6896536,France,17 April 2018,Paris) (premiere,1,0,0,0,tffnew2442
tt6896536,Belgium,25 April 2018,NA,0,0,0,0,tffnew2442
tt6896536,Switzerland,25 April 2018,French speaking region,0,0,0,0,tffnew2442
tt6896536,France,25 April 2018,NA,0,0,0,0,tffnew2442
tt6896536,Denmark,9 May 2018,NA,0,0,0,0,tffnew2442
tt6896536,Russia,7 June 2018,NA,0,0,0,0,tffnew2442
tt6896536,Romania,8 June 2018,NA,0,0,0,0,tffnew2442
tt6896536,Australia,21 June 2018,NA,0,0,0,0,tffnew2442
tt6896536,Germany,12 July 2018,NA,0,0,0,0,tffnew2442
tt6896536,Austria,13 July 2018,NA,0,0,0,0,tffnew2442
tt6896536,Poland,7 September 2018,NA,0,0,0,0,tffnew2442
tt6896536,Japan,29 September 2018,NA,0,0,0,0,tffnew2442
tt6896536,Slovakia,1 November 2018,Projekt 100,0,0,0,0,tffnew2442
tt6896536,UK,1 March 2019,NA,0,0,0,0,tffnew2442
tt6896536,Ireland,1 March 2019,NA,0,0,0,0,tffnew2442
tt6896536,Portugal,6 June 2019,NA,0,0,0,0,tffnew2442
tt6897810,USA,June 2017,NA,0,0,0,0,frnew1068
tt6903636,UK,25 October 2017,UK premiere,1,0,0,0,tffnew2448
tt6903636,UK,27 October 2017,NA,0,0,0,0,tffnew2448
tt6903636,Ireland,27 October 2017,NA,0,0,0,0,tffnew2448
tt6903636,Germany,4 January 2018,NA,0,0,0,0,tffnew2448
tt6903636,Italy,30 January 2018,NA,0,0,0,0,tffnew2448
tt6903636,New Zealand,8 March 2018,NA,0,0,0,0,tffnew2448
tt6903636,Sweden,30 March 2018,NA,0,0,0,0,tffnew2448
tt6903636,USA,13 April 2018,NA,0,0,0,0,tffnew2448
tt6903636,France,2 May 2018,TV premiere,0,0,1,0,tffnew2448
tt6903636,Netherlands,9 August 2018,NA,0,0,0,0,tffnew2448
tt6903636,Finland,30 November 2018,TV premiere,0,0,1,0,tffnew2448
tt6903636,Poland,18 May 2019,TV premiere,0,0,1,0,tffnew2448
tt6916476,Sweden,9 March 2017,NA,0,0,0,0,idfnew1888
tt6916476,Italy,12 June 2017,NA,0,0,0,0,idfnew1888
tt6916476,Japan,25 October 2017,TV premiere,0,0,1,0,idfnew1888
tt6919908,Poland,30 June 2017,Lubuskie Film Summer,0,0,0,0,idfnew1599
tt6922038,Netherlands,7 July 2017,theatrical release,1,0,0,0,tffnew2394
tt6922038,Uruguay,11 August 2018,Piriapolis de pelicula,0,0,0,0,tffnew2394
tt6923390,Denmark,25 January 2017,TV premiere,0,0,1,0,idfnew1898
tt6923390,Sweden,20 March 2017,"Malmö, BUFF",0,0,0,0,idfnew1898
tt6923390,Japan,15 September 2017,TV premiere,0,0,1,0,idfnew1898
tt6931830,France,17 January 2018,NA,0,0,0,0,f8304
tt6931830,Tunisia,31 January 2018,NA,0,0,0,0,f8304
tt6933186,USA,November 2016,NA,0,0,0,0,frnew1092
tt6940696,Nepal,7 December 2018,NA,0,0,0,0,tffnew2550
tt6940696,India,7 January 2019,internet,0,1,0,0,tffnew2550
tt6947236,Finland,27 August 2018,TV premiere,0,0,1,0,idfnew1755
tt6948588,Russia,13 June 2013,Moscow,1,0,0,0,idfnew1216
tt6952604,Russia,12 October 2017,NA,0,0,0,0,tffnew2367
tt6952604,Ukraine,19 October 2017,NA,0,0,0,0,tffnew2367
tt6952604,Israel,11 January 2018,NA,0,0,0,0,tffnew2367
tt6952604,Estonia,19 January 2018,NA,0,0,0,0,tffnew2367
tt6952604,Latvia,19 January 2018,NA,0,0,0,0,tffnew2367
tt6952604,Germany,19 April 2018,NA,0,0,0,0,tffnew2367
tt6952604,Finland,11 May 2018,NA,0,0,0,0,tffnew2367
tt6952604,France,19 July 2018,Paris) (premiere,1,0,0,0,tffnew2367
tt6952604,France,1 August 2018,NA,0,0,0,0,tffnew2367
tt6953076,Egypt,4 October 2017,NA,0,0,0,0,tffnew2585
tt6953076,Germany,9 May 2019,NA,0,0,0,0,tffnew2585
tt6958212,Australia,25 January 2018,NA,0,0,0,0,tffnew2603
tt6958212,Norway,16 February 2018,NA,0,0,0,0,tffnew2603
tt6958212,UK,9 March 2018,NA,0,0,0,0,tffnew2603
tt6958212,Ireland,9 March 2018,NA,0,0,0,0,tffnew2603
tt6958212,Netherlands,15 March 2018,NA,0,0,0,0,tffnew2603
tt6958212,USA,6 April 2018,NA,0,0,0,0,tffnew2603
tt6958212,New Zealand,12 April 2018,NA,0,0,0,0,tffnew2603
tt6958212,Canada,13 April 2018,Toronto,0,0,0,0,tffnew2603
tt6958212,Hungary,19 April 2018,NA,0,0,0,0,tffnew2603
tt6958212,Spain,25 May 2018,NA,0,0,0,0,tffnew2603
tt6958212,France,15 June 2018,internet,0,1,0,0,tffnew2603
tt6958212,Poland,15 June 2018,NA,0,0,0,0,tffnew2603
tt6958212,USA,10 July 2018,DVD & Blu-ray premiere,0,0,0,1,tffnew2603
tt6958212,Denmark,9 August 2018,NA,0,0,0,0,tffnew2603
tt6958212,Argentina,16 August 2018,NA,0,0,0,0,tffnew2603
tt6958212,Germany,27 September 2018,NA,0,0,0,0,tffnew2603
tt6958212,Sweden,31 October 2018,DVD premiere,0,0,0,1,tffnew2603
tt6958212,Uruguay,15 December 2018,Muestra de Cine Radical,0,0,0,0,tffnew2603
tt6958212,Uruguay,9 January 2020,NA,0,0,0,0,tffnew2603
tt6958212,Poland,27 March 2020,TV premiere,0,0,1,0,tffnew2603
tt6964150,Sweden,11 August 2017,Way Out West) (premiere,0,0,0,0,idfnew1827
tt6964150,Sweden,September 2017,NA,0,0,0,0,idfnew1827
tt6964150,Sweden,15 September 2017,NA,0,0,0,0,idfnew1827
tt6964150,Netherlands,November 2017,NA,0,0,0,0,idfnew1827
tt6964150,Finland,January 2018,NA,0,0,0,0,idfnew1827
tt6964150,Italy,January 2018,NA,0,0,0,0,idfnew1827
tt6964150,Denmark,4 April 2018,NA,0,0,0,0,idfnew1827
tt6964150,Germany,23 August 2018,NA,0,0,0,0,idfnew1827
tt6964150,Spain,3 January 2019,Barcelona) (subtitled version) (event release,1,0,0,0,idfnew1827
tt6964150,Spain,8 January 2019,Madrid) (subtitled version) (event release,1,0,0,0,idfnew1827
tt6964150,Spain,9 January 2019,limited) (subtitled version) (event release,1,0,0,0,idfnew1827
tt6964150,Spain,10 January 2019,Girona) (subtitled version) (premiere,1,0,0,0,idfnew1827
tt6964150,Spain,10 January 2019,Lleida) (subtitled version) (premiere,1,0,0,0,idfnew1827
tt6978268,India,4 May 2018,NA,0,0,0,0,tffnew2542
tt6978268,Australia,11 May 2018,NA,0,0,0,0,tffnew2542
tt6978268,New Zealand,17 May 2018,NA,0,0,0,0,tffnew2542
tt6980792,Ireland,23 June 2017,NA,0,0,0,0,idfnew1807
tt6980792,China,5 October 2017,"CNEX Foundation, Hong Kong",0,0,0,0,idfnew1807
tt6980792,Russia,22 November 2017,Side by Side,0,0,0,0,idfnew1807
tt6980792,Romania,13 March 2018,One World Romania,0,0,0,0,idfnew1807
tt6992058,Belgium,March 2017,NA,0,0,0,0,idfnew1678
tt6992058,Denmark,March 2017,NA,0,0,0,0,idfnew1678
tt6992058,USA,April 2017,NA,0,0,0,0,idfnew1678
tt6992058,UK,June 2017,NA,0,0,0,0,idfnew1678
tt6992058,Sweden,4 September 2017,TV premiere,0,0,1,0,idfnew1678
tt6992058,Germany,5 October 2017,NA,0,0,0,0,idfnew1678
tt6992058,Finland,8 December 2020,TV premiere,0,0,1,0,idfnew1678
tt6992850,Germany,January 2017,NA,0,0,0,0,frnew1119
tt6992850,Germany,January 2017,German speaking region,1,0,0,0,frnew1119
tt7005324,Germany,February 2017,NA,0,0,0,0,f8301
tt7008140,Israel,2017,NA,0,0,0,0,f9363
tt7010412,Taiwan,13 October 2017,NA,0,0,0,0,tffnew2633
tt7010412,Hong Kong,28 December 2017,NA,0,0,0,0,tffnew2633
tt7010412,Canada,26 January 2018,limited,1,0,0,0,tffnew2633
tt7010412,USA,26 January 2018,limited,1,0,0,0,tffnew2633
tt7010412,Canada,15 February 2018,internet,0,1,0,0,tffnew2633
tt7010412,USA,15 February 2018,internet,0,1,0,0,tffnew2633
tt7010412,USA,26 November 2018,Harvard Film Archive,0,0,0,0,tffnew2633
tt7010412,Canada,26 April 2019,DVD and Blu-ray premiere,0,0,0,1,tffnew2633
tt7010412,USA,26 April 2019,Blu-ray and DVD release,0,0,0,1,tffnew2633
tt7011436,France,29 November 2017,NA,0,0,0,0,tffnew2556
tt7011436,Japan,2 May 2018,DVD premiere,0,0,0,1,tffnew2556
tt7011436,South Korea,29 November 2018,NA,0,0,0,0,tffnew2556
tt7020700,Romania,22 March 2018,One World Romania,0,0,0,0,idfnew1686
tt7020700,UK,17 August 2018,limited,1,0,0,0,idfnew1686
tt7020700,USA,2 November 2018,NA,0,0,0,0,idfnew1686
tt7020700,Spain,12 April 2019,limited,1,0,0,0,idfnew1686
tt7020700,Denmark,17 May 2019,Danish Film Institute,0,0,0,0,idfnew1686
tt7020700,Mexico,21 September 2019,NA,0,0,0,0,idfnew1686
tt7020700,USA,14 April 2020,DVD premiere,0,0,0,1,idfnew1686
tt7021208,Austria,2016,NA,0,0,0,0,f7800
tt7026370,Japan,19 August 2017,Tokyo,1,0,0,0,tffnew2683
tt7026370,United Arab Emirates,17 December 2017,Dubai,1,0,0,0,tffnew2683
tt7026370,USA,16 March 2018,"Brooklyn, New York",1,0,0,0,tffnew2683
tt7026370,USA,20 April 2018,"Baltimore, Maryland",1,0,0,0,tffnew2683
tt7026370,USA,20 April 2018,"Hollywood, California",1,0,0,0,tffnew2683
tt7026370,USA,20 April 2018,"San Francisco, California",0,0,0,0,tffnew2683
tt7026370,USA,27 April 2018,"Albuquerque, New Mexico",1,0,0,0,tffnew2683
tt7026370,USA,11 May 2018,"Normal, Illinois",1,0,0,0,tffnew2683
tt7026370,Taiwan,31 January 2020,NA,0,0,0,0,tffnew2683
tt7028250,France,12 July 2017,NA,0,0,0,0,idfnew1646
tt7043176,Canada,20 October 2017,TV premiere,0,0,1,0,tffnew2493
tt7043176,USA,12 November 2017,internet,0,1,0,0,tffnew2493
tt7048622,Lebanon,14 September 2017,NA,0,0,0,0,tffnew2637
tt7048622,Italy,6 December 2017,NA,0,0,0,0,tffnew2637
tt7048622,USA,12 January 2018,"New York City, New York",1,0,0,0,tffnew2637
tt7048622,Turkey,19 January 2018,NA,0,0,0,0,tffnew2637
tt7048622,Belgium,24 January 2018,NA,0,0,0,0,tffnew2637
tt7048622,Canada,26 January 2018,NA,0,0,0,0,tffnew2637
tt7048622,Egypt,31 January 2018,NA,0,0,0,0,tffnew2637
tt7048622,France,31 January 2018,NA,0,0,0,0,tffnew2637
tt7048622,Canada,2 February 2018,Québec,1,0,0,0,tffnew2637
tt7048622,Brazil,8 February 2018,NA,0,0,0,0,tffnew2637
tt7048622,Netherlands,15 February 2018,NA,0,0,0,0,tffnew2637
tt7048622,Switzerland,21 February 2018,French speaking region,0,0,0,0,tffnew2637
tt7048622,United Arab Emirates,22 February 2018,NA,0,0,0,0,tffnew2637
tt7048622,Bahrain,22 February 2018,NA,0,0,0,0,tffnew2637
tt7048622,Oman,22 February 2018,NA,0,0,0,0,tffnew2637
tt7048622,Qatar,22 February 2018,NA,0,0,0,0,tffnew2637
tt7048622,Estonia,2 March 2018,NA,0,0,0,0,tffnew2637
tt7048622,Kuwait,8 March 2018,NA,0,0,0,0,tffnew2637
tt7048622,Spain,13 March 2018,Barcelona) (premiere,1,0,0,0,tffnew2637
tt7048622,Spain,13 March 2018,Sevilla) (premiere,1,0,0,0,tffnew2637
tt7048622,Spain,16 March 2018,limited,1,0,0,0,tffnew2637
tt7048622,Switzerland,22 March 2018,German speaking region,1,0,0,0,tffnew2637
tt7048622,Taiwan,23 March 2018,NA,0,0,0,0,tffnew2637
tt7048622,Argentina,29 March 2018,NA,0,0,0,0,tffnew2637
tt7048622,Greece,12 April 2018,NA,0,0,0,0,tffnew2637
tt7048622,Uruguay,12 April 2018,NA,0,0,0,0,tffnew2637
tt7048622,USA,1 May 2018,DVD & Blu-ray premiere,0,0,0,1,tffnew2637
tt7048622,Colombia,17 May 2018,NA,0,0,0,0,tffnew2637
tt7048622,Hong Kong,14 June 2018,NA,0,0,0,0,tffnew2637
tt7048622,Sweden,27 July 2018,NA,0,0,0,0,tffnew2637
tt7048622,Denmark,2 August 2018,NA,0,0,0,0,tffnew2637
tt7048622,Costa Rica,9 August 2018,NA,0,0,0,0,tffnew2637
tt7048622,Australia,30 August 2018,NA,0,0,0,0,tffnew2637
tt7048622,Japan,31 August 2018,NA,0,0,0,0,tffnew2637
tt7048622,Mexico,31 August 2018,NA,0,0,0,0,tffnew2637
tt7048622,Chile,27 September 2018,NA,0,0,0,0,tffnew2637
tt7048622,Norway,5 October 2018,NA,0,0,0,0,tffnew2637
tt7048622,Germany,25 October 2018,NA,0,0,0,0,tffnew2637
tt7048622,Hungary,1 November 2018,NA,0,0,0,0,tffnew2637
tt7048622,USA,25 June 2019,internet,0,1,0,0,tffnew2637
tt7048622,Poland,19 April 2020,TV premiere,0,0,1,0,tffnew2637
tt7048622,Singapore,24 September 2020,virtual cinema) (The Projector,0,0,0,0,tffnew2637
tt7054194,USA,22 April 2017,Whitney Museum of American Art,0,0,0,0,tffnew2596
tt7056470,Ireland,13 July 2017,Galway Film Fleadh,0,0,0,0,idfnew1615
tt7056470,Denmark,17 August 2017,NA,0,0,0,0,idfnew1615
tt7056470,Finland,30 September 2018,TV premiere,0,0,1,0,idfnew1615
tt7057890,France,31 October 2018,NA,0,0,0,0,f9380
tt7057890,Germany,23 June 2019,TV premiere,0,0,1,0,f9380
tt7085762,France,3 January 2018,NA,0,0,0,0,idfnew1845
tt7085762,Singapore,21 March 2018,Objectifs - Centre for Photography & Film,0,0,0,0,idfnew1845
tt7085762,Germany,24 May 2018,NA,0,0,0,0,idfnew1845
tt7085762,Finland,11 September 2018,TV premiere,0,0,1,0,idfnew1845
tt7085762,Japan,23 March 2019,NA,0,0,0,0,idfnew1845
tt7088562,Germany,11 May 2017,NA,0,0,0,0,f8153
tt7093470,New Zealand,2 August 2017,New Zealand) (premiere,1,0,0,0,tffnew2690
tt7093470,New Zealand,19 October 2017,NA,0,0,0,0,tffnew2690
tt7093470,Ireland,9 November 2018,NA,0,0,0,0,tffnew2690
tt7096538,France,9 June 2016,internet,0,1,0,0,idfnew1416
tt7115920,Spain,17 November 2017,Madrid - Cineteca,0,0,0,0,tffnew2496
tt7115920,Spain,12 December 2017,Madrid) (premiere,1,0,0,0,tffnew2496
tt7115920,Spain,15 December 2017,limited,1,0,0,0,tffnew2496
tt7115920,Mexico,16 November 2018,NA,0,0,0,0,tffnew2496
tt7115920,USA,14 December 2018,NA,0,0,0,0,tffnew2496
tt7115920,Finland,24 February 2019,TV premiere,0,0,1,0,tffnew2496
tt7115920,Portugal,29 August 2019,RTP 2) (TV premiere,0,0,1,0,tffnew2496
tt7120402,Sweden,16 October 2015,Folketsbio,0,0,0,0,idfnew1291
tt7128868,USA,27 June 2017,"New York City, New York",1,0,0,0,f8295
tt7133092,USA,7 October 2017,NA,0,0,0,0,idfnew1837
tt7133092,Brazil,9 October 2017,NA,0,0,0,0,idfnew1837
tt7133092,India,28 July 2019,NA,0,0,0,0,idfnew1837
tt7133098,Chile,12 November 2017,NA,0,0,0,0,f8208
tt7133098,Spain,9 March 2018,Madrid) (subtitled version,1,0,0,0,f8208
tt7133098,Japan,9 August 2018,TV premiere,0,0,1,0,f8208
tt7133098,Brazil,7 November 2019,NA,0,0,0,0,f8208
tt7133384,USA,29 March 2018,New Directors/New Films,0,0,0,0,tffnew2346
tt7133384,Bulgaria,28 September 2018,NA,0,0,0,0,tffnew2346
tt7133384,Germany,9 June 2020,internet,0,1,0,0,tffnew2346
