festival.id;fest.name;fest.label;fest.name.mixed.alternative.1;fest.name.mixed.alternative.2;fest.name.mixed.alternative.3;fest.name.mixed.alternative.4;fest.name.mixed.alternative.5;fest.name.mixed.alternative.6;fest.location.country.en.1.standrardized;fest.location.country.en.2.standrardized;fest.location.country.en.3.standrardized;fest.location.country.en.4.standrardized;fest.location.country.en.5.standrardized;event.country.region;fest.location.city.en.1;fest.location.city.en.2;fest.location.city.en.3;fest.location.city.en.4;fest.location.city.en.5;month.start;extr.eval.bmbf.20.prc;extr.eval.fiapf;extr.eval.bafta;extr.eval.academy.awards;found.year;source.not.website;not.exist.bin;not.exist;not.ident;not.found;festival.lgbtq;festival.women;festival.black;festival.jewish;festival.asian;festival.latino;festival.other.identity;festival.film.noir;festival.genre;festival.classics;festival.underground;festival.arthouse;festival.independent;festival.trash;festival.science;festival.historical;festival.war;festival.crime;festival.comedy;festival.action;festival.food.wine;festival.animation;festival.archival;festival.documentary;festival.experimental;festival.silent;festival.children.youth;festival.up.and.coming;festival.debut;festival.short.film;festival.screenplay;festival.video;festival.disability;festival.human.rights;festival.indigenous;festival.education.genre;festival.mental.health;festival.student;festival.diaspora;festival.transnational;festival.national;festival.region;festival.online;festival.tv;festival.series;festival.random.fun.themes;festival.porn.erotic;festival.ethnographic.anthropological;festival.environmental.nature;festival.fantasy.horror.thriller.scifi;website;festival.random.fun.themes.cat;specialisation;source
imdbady02033;liburnia film festival;liburnia film;NA;NA;NA;NA;NA;NA;Croatia;NA;NA;NA;NA;Europe;primorsko-goranska;NA;NA;NA;0;8;0;0;0;0;2007;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.liburniafilmfestival.com/en/;NA;1;1
imdbady02031;solo positivo film festival Å¡ibenik;solo positivo film Å¡ibenik;NA;NA;NA;NA;NA;NA;Croatia;NA;NA;NA;NA;Europe;Å¡ibenik;NA;NA;NA;0;7;0;0;0;0;2010;https://www.facebook.com/Solo-Positivo-Film-Festival-616888205169247/;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
imdbady01937;vox feminae film festival;vox feminae film;NA;NA;NA;NA;NA;NA;Croatia;NA;NA;NA;NA;Europe;zagreb;NA;NA;NA;0;11;0;0;0;0;2007;https://filmfreeway.com/VoxFeminae;0;NA;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://voxfeminae.net/festival/;NA;1;1
fest.lib.id.survey.na71;bollywood film festival;bollywood film;NA;NA;NA;NA;NA;NA;Czechia;NA;NA;NA;NA;Europe;prague;NA;NA;NA;0;8;0;0;0;0;2004;0;0;NA;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
imdbady01977;academia film olomouc, science doc;academia film olomouc, science doc;NA;NA;NA;NA;NA;NA;Czechia;NA;NA;NA;NA;Europe;olomouc;NA;NA;NA;0;4;0;0;0;0;1996;https://www.filmfestivals.com/festival/academia_film_olomouc;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://afo.cz/en/home/;NA;1;1
imdbady02001;slavonice fest;slavonice fest;NA;NA;NA;NA;NA;NA;Czechia;NA;NA;NA;NA;Europe;slavonice;NA;NA;NA;0;8;0;0;0;0;2014;https://www.facebook.com/SLAVONICEFEST/?ref=page_internal;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://slavonicefest.cz/;NA;1;1
fest.lib.id.survey.na577;salaam kivu international film festival (skiff);salaam kivu international film (skiff);Congo International Film Festival (CIFF);NA;NA;NA;NA;NA;Congo - Kinshasa;NA;NA;NA;NA;Subsaharan Africa;goma;NA;NA;NA;0;7;0;0;0;0;2005;https://yoleafrica.org/ciff/;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na38;arab women film festival;arab women film;NA;NA;NA;NA;NA;NA;Denmark;NA;NA;NA;NA;Europe;"aarhus; den hague";NA;NA;NA;0;3;0;0;0;0;NA;0;0;NA;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id3221;copenhagen shortfilm festival;copenhagen shortfilm;NA;NA;NA;NA;NA;NA;Denmark;NA;NA;NA;NA;Europe;copenhagen;NA;NA;NA;0;2;0;0;0;0;2013;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na73;bornshorts;bornshorts;NA;NA;NA;NA;NA;NA;Denmark;NA;NA;NA;NA;Europe;gudhjem;NA;NA;NA;0;9;0;0;0;0;2008;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
imdbady01918;faroe islands international minority film festival;faroe islands international minority film;NA;NA;NA;NA;NA;NA;Denmark;NA;NA;NA;NA;Europe;tÃ³rshavn;NA;NA;NA;0;9;0;0;0;0;NA;https://filmfreeway.com/fimff#;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://www.fimff.fo/;NA;1;1
fest.lib.id9656;santo domingo international film festival;santo domingo international film;NA;NA;NA;NA;NA;NA;Dominican Republic;NA;NA;NA;NA;Latin America and Caribbean;santo domingo;NA;NA;NA;0;5;0;0;0;0;2011;0;0;NA;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
imdbady01793;festival internacional de cine glbt Â¨ santo domingo outfest Â¨;internacional de cine glbt Â¨ santo domingo outfest Â¨;NA;NA;NA;NA;NA;NA;Dominican Republic;NA;NA;NA;NA;Latin America and Caribbean;santo domingo;NA;NA;NA;0;11;0;0;0;0;2010;https://www.sdqoutfest.org/;0;NA;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.facebook.com/sdqoutfest/;NA;1;1
fest.lib.id91;cairo international women's film festival;cairo international women's film;cairo womens film festival;NA;NA;NA;NA;NA;Egypt;NA;NA;NA;NA;MENA;cairo;NA;NA;NA;0;11;0;0;0;0;2008;wikipedia;0;NA;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na24;animaenigma film festival;animaenigma film;NA;NA;NA;NA;NA;NA;Estonia;NA;NA;NA;NA;Europe;haapsalu;NA;NA;NA;0;8;0;0;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id1862;maailmafilmi festival / world film festival;maailmafilmi  / world film;NA;NA;NA;NA;NA;NA;Estonia;NA;NA;NA;NA;Europe;tartu;NA;NA;NA;0;3;0;0;0;0;2003;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id32;addis international film festival;addis international film;NA;NA;NA;NA;NA;NA;Ethiopia;NA;NA;NA;NA;Subsaharan Africa;addis ababa;NA;NA;NA;0;NA;0;0;0;0;2007;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id370;colours of the nile;colours of the nile;NA;NA;NA;NA;NA;NA;Ethiopia;NA;NA;NA;NA;Subsaharan Africa;addis ababa;NA;NA;NA;0;3;0;0;0;0;2007;0;1;2014;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;1;1
imdbady01979;int. film festival fiji;int. film fiji;NA;NA;NA;NA;NA;NA;Fiji;NA;NA;NA;NA;Oceania;fiji;NA;NA;NA;0;6;0;0;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na670;viscult;viscult;NA;NA;NA;NA;NA;NA;Finland;NA;NA;NA;NA;Europe;joensuu;NA;NA;NA;0;9;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na308;festival movies by the river de porvoo;movies by the river de porvoo;movies by the river in porvoo;NA;NA;NA;NA;NA;Finland;NA;NA;NA;NA;Europe;porvoo;NA;NA;NA;0;8;0;0;0;0;2010;https://www.facebook.com/MoviesByTheRiver/;1;2015;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
imdbady01969;vera film festival;vera film;NA;NA;NA;NA;NA;NA;Finland;NA;NA;NA;NA;Europe;mairehamn;NA;NA;NA;0;2;0;0;0;0;1998;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;https://verafilmfestival.ax/en/;NA;1;1
fest.lib.id.survey.na404;international people film festival;international people film;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na269;festival de films courts d'aigues vives;de films courts d'aigues vives;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;aigues-vives;NA;NA;NA;0;7;0;0;0;0;1998;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na302;festival l'ecran s'ecrit d'allevard-les-bains;l'ecran s'ecrit d'allevard-les-bains;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;allevard-les-bains;NA;NA;NA;0;7;0;0;0;0;2011;https://www.facebook.com/events/allevard-les-bains/festival-l%C3%A9cran-s%C3%A9crit/150403975084396/ und http://www.wbimages.be/index.php?id=8975&tx_cfwbavmsearch_pi1%5Buid%5D=490;1;2012;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na570;rencontres lyceennes de video de bagneres de bigorre;rencontres lyceennes de video de bagneres de bigorre;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;bagneres-de-bigorre;NA;NA;NA;0;5;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na136;court, c'est court, les mes rencontres autour du court metrage de cabrieres d'avignon;court, c'est court, les mes rencontres autour du court metrage de cabrieres d'avignon;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;cabrieres d'avignon;NA;NA;NA;0;11;0;0;0;0;1993;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na271;festival de fontanes (lot);de fontanes (lot);NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;fontanes;NA;NA;NA;0;NA;0;0;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na231;festival 3d de grenoble;3d de grenoble;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;grenoble;NA;NA;NA;0;4;0;0;0;0;NA;0;1;2014;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id8365;festival international de guadeloupe;international de guadeloupe;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;guadeloupe;NA;NA;NA;0;2;0;0;0;0;1999;0;0;NA;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na367;hendaia film festival;hendaia film;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;hendaye;NA;NA;NA;0;10;0;0;0;0;2013;https://www.facebook.com/oceanejulen64/ und https://festhome.com/de/festival/hendaia-film-festival;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na37;apc festival d'oise;apc  d'oise;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;l'isle-adam;NA;NA;NA;0;10;0;0;0;0;NA;0;0;NA;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id1222;festival international du film d'afrique et des iles;international du film d'afrique et des iles;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;la reunion;NA;NA;NA;0;9;0;0;0;0;NA;https://fr.wikipedia.org/wiki/Festival_international_du_film_d%27Afrique_et_des_%C3%AEles_de_La_R%C3%A9union;1;2014;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na435;lannion court toujours;lannion court toujours;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;lannion;NA;NA;NA;0;1;0;0;0;0;NA;https://www.facebook.com/courtoujourslannion/;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na532;pecheurs du monde;pecheurs du monde;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;lorient;NA;NA;NA;0;3;0;0;0;0;2008;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;NA;1;1
fest.lib.id.survey.na454;lyon asian film festival;lyon asian film;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;lyon;NA;NA;NA;0;3;0;0;0;0;NA;https://www.filmfestivals.com/festival/lyon_asian_film_festival;1;2009;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na240;festival cine en herbe;cine en herbe;rencontres cine en herbe montlucon;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;montlucon;NA;NA;NA;0;4;0;0;0;0;1988;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na243;festival cinemabrut, mouans-sartoux;cinemabrut, mouans-sartoux;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;mouans-sartoux;NA;NA;NA;0;NA;0;0;0;0;2006;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na417;journees du cinema italien;journees du cinema italien;journÃ©es du cinÃ©ma italien;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;nice;NA;NA;NA;0;3;0;0;0;0;1971;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na234;festival a nous de voir;a nous de voir;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;oullins;NA;NA;NA;0;11;0;0;0;0;1986;https://festhome.com/festival/festival-a-nous-de-voir-cinema-sciences;1;2016;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na141;croq anime;croq anime;Paris International Animation Film Festival;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;paris;NA;NA;NA;0;9;0;0;0;0;2008;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id5808;ecu european independent film festival;ecu european independent film;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;paris;NA;NA;NA;0;3;0;0;0;0;2005;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na211;extravagant india;extravagant india;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;paris;NA;NA;NA;0;3;0;0;0;0;NA;0;1;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na246;festival cinerail;cinerail;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;paris;NA;NA;NA;0;2;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id576;festival international du film des droits de l'homme de paris;international du film des droits de l'homme de paris;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;paris;NA;NA;NA;0;12;0;0;0;0;2003;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na215;faire court en picardie;faire court en picardie;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;picardy (region);NA;NA;NA;0;NA;0;0;0;0;NA;0;0;NA;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na328;filmer le travail;filmer le travail;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;poitiers;NA;NA;NA;0;2;0;0;0;0;2009;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;1
fest.lib.id.survey.na284;festival du film de famille;du film de famille;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;saint-ouen;NA;NA;NA;0;11;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
fest.lib.id.survey.na673;viva il cinema! journees du film italien a tours;viva il cinema! journees du film italien a tours;viva il cinema! journÃ©es du film italien de tours;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;tours;NA;NA;NA;0;2;0;0;0;0;2014;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1
imdbady01953;cinÃ©marges;cinÃ©marges;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;bordeaux;NA;NA;NA;0;4;0;0;0;0;2000;https://filmfreeway.com/FestivalCinemarges;0;NA;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;http://cinemarges.fr/;NA;1;1
imdbady01854;festival du court mÃ©trage de la guÃ©riniÃ¨re;du court mÃ©trage de la guÃ©riniÃ¨re;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;caen;NA;NA;NA;0;5;0;0;0;0;2000;https://www.cinemalux.org/spip/Preambule-au-10e-Festival-du-Court;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"http://filmcourt.canalblog.com/archives/2008/09/14/10617765.html""";0;NA;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
imdbady02068;festival atmosphÃ¨re;atmosphÃ¨re;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;courbevoie;NA;NA;NA;0;10;0;0;0;0;2012;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.atmospheresfestival.com/;NA;0;1
imdbady01988;festival diep~haven;diep~haven;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;dieppe;NA;NA;NA;0;6;0;0;0;0;2010;https://filmdayton.com/2015-eichelberger-filmdayton-festival/;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.diephaven.org/;NA;0;1
imdbady02062;florac 48 images secondes festival;florac 48 images secondes;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;florac;NA;NA;NA;0;4;0;0;0;0;2010;0;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.48imagesseconde.fr/;NA;0;1
imdbady02069;les Ã©crans documentaires;les Ã©crans documentaires;NA;NA;NA;NA;NA;NA;France;NA;NA;NA;NA;Europe;"gentilly; arcueil";NA;NA;NA;0;11;0;0;0;0;1996;https://fr.wikipedia.org/wiki/%C3%89crans_documentaires;0;NA;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://lesecransdocumentaires.org/;NA;1;1
