festival_id,filmrank
fest.lib.id.na391,0.003229722786285196
fest.lib.id7825,0.0015193809527656755
fest.lib.id828,0.004781172942055449
fest.lib.id.survey.na662,0.0012105883685669572
fest.lib.id.na181,0.002704190052789331
fest.lib.id.na435,0.002269226603585904
fest.lib.id974,0.16229812321214043
fest.lib.id.survey.na512,0.0023055457370180733
fest.lib.id.na394,0.0013922455776556645
imdbady01547,0.0014337949725900614
fest.lib.id7778,0.00115266878948285
imdbady01620,0.0012997864365508298
fest.lib.id.na374,0.0010743172833337815
fest.lib.id.na196,0.0014256306726178126
imdbady00092,0.0011376357627885972
fest.lib.id1101,0.0013028345947457892
fest.lib.id.na254,0.04316572433830646
fest.lib.id668,0.003846802333504774
fest.lib.id1666,0.0027474605052283468
imdbady01333,0.001166066369470462
imdbady00597,0.003850729665017153
fest.lib.id.na110,0.01446269295542906
fest.lib.id.na483,0.0012996548722011981
fest.lib.id537,0.0028839024930517212
imdbady00814,0.0014993648156495286
imdbady00236,0.0014314894180044002
imdbady00246,0.0020741238722316166
imdbady00916,0.0023486382768517717
imdbady01227,0.0011128172747222364
imdbady01327,0.0019353235204074102
fest.lib.id1520,0.025009002178851433
imdbady01086,0.001069542775011049
fest.lib.id.survey.na280,0.0011935974747262527
fest.lib.id7530,0.07450826436865476
fest.lib.id.na13,0.0033381560677030655
imdbady00306,0.0021967491819090148
fest.lib.id6779,0.006964090201910417
fest.lib.id7732,0.0014739082701942523
imdbady00524,0.003556185188612994
fest.lib.id7771,0.04572868021300894
fest.lib.id1264,0.0017287569449819728
fest.lib.id.na247,0.0011738110844349938
imdbady00330,0.0012709078902233164
imdbady00634,0.0020453584754304747
fest.lib.id7535,0.01972946207965473
fest.lib.id.survey.na503,0.0013965631202055297
fest.lib.id2180,0.0015193809527656755
imdbady00090,0.0012737903321567584
imdbady00674,0.0012997864365508298
fest.lib.id.survey.na183,0.0013965631202055297
imdbady01667,0.0014641542100318696
fest.lib.id.survey.na581,0.001789390271378752
imdbady00518,0.0013139271747944676
imdbady00522,0.004452661551474317
imdbady00919,0.0018071120492100497
fest.lib.id.na190,0.0020155725102485463
fest.lib.id7828,0.00132859660521777
imdbady01499,0.0016252210016416903
imdbady00204,0.00267277693012275
fest.lib.id1662,0.015146563673507158
fest.lib.id.na340,0.001201471060121741
fest.lib.id.survey.na434,0.0019153741755533068
imdbady00880,0.0026288036464732272
imdbady01312,0.0014120662745685595
imdbady01075,0.008096364316486845
fest.lib.id1178,0.0015325073523890195
fest.lib.id807,0.00915998792514994
imdbady01172,0.0017228873135212918
imdbady01337,0.001283258851037558
imdbady00973,0.0012729517532788265
imdbady00672,0.0012997864365508298
fest.lib.id1374,0.012241423865721966
fest.lib.id1827,0.013212879199878848
fest.lib.id304,0.0014404926813621776
imdbady01579,0.0029356186461641774
fest.lib.id.survey.na97,0.0015878258192145822
imdbady00506,0.001856400478685141
fest.lib.id5381,0.0012824144305406452
fest.lib.id1259,0.01435005886648716
fest.lib.id1381,0.001369100039274232
imdbady01315,0.0018671107873739908
fest.lib.id.na114,0.0021028919055297744
fest.lib.id.na225,0.008534922080603677
imdbady01400,0.0013861386566507486
fest.lib.id9683,0.0013050138212113108
imdbady00712,0.001486798752167032
fest.lib.id.na373,0.003538295812692821
fest.lib.id.survey.na101,0.021677342244600706
imdbady00147,0.0014226766304048098
fest.lib.id.survey.na649,0.002060091629359342
fest.lib.id.survey.na315,0.004102507375160991
imdbady00325,0.0013451489078099522
imdbady01195,0.0012153672971134735
fest.lib.id.new.na.01,0.0015662540960047456
fest.lib.id.na165,0.001393695784359106
fest.lib.id.na84,0.0028146717796240757
imdbady00394,0.001147727797628083
fest.lib.id1623,0.02361397754077404
fest.lib.id.na68,0.0047884964315698265
imdbady00384,0.0011089113569233428
fest.lib.id1919,0.010972074825496638
fest.lib.id.na35,0.003617818809361229
