film_id,filmrank,premiere_festival,premiere_year,premiere_festival_filmrank,played_strategic,num_strategic,max_strategic_filmrank,avg_strategic_filmrank,played_top5_festival,played_top10_festival,num_top5_festivals,num_top10_festivals
idfnew736,0.028936289007551148,fest.lib.id388,2014,0.10657216405781064,0,0,0,0,0,1,0,1
idfnew943,0.008909686408349713,fest.lib.id388,2014,0.10657216405781064,0,0,0,0,0,0,0,0
N1600017,0.014459030975282538,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew1340,0.020470905878269552,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
N1700647,0.017801592058402847,fest.lib.id1050,2016,0.10887639162499597,0,0,0,0,1,1,1,1
f8277,0.06910560880465373,fest.lib.id909,2017,0.13015898047987368,0,0,0,0,1,1,1,1
1406,0.013448535984596102,fest.lib.id.na236,2012,0.016167791167439913,0,0,0,0,1,1,1,1
tffnew1950,0.028020657923996675,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,3
tffnew51,0.009336977626214061,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
idfnew757,0.01829168732264347,fest.lib.id874,2014,0.5062687909078113,0,0,0,0,1,1,1,1
f8353,0.014815691147937035,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
f16841,0.02515695105370458,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
f17117,0.018398748247912676,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
599,0.041414059746230934,fest.lib.id285,2013,0.39801347663094955,0,0,0,0,1,1,1,1
1621,0.03227195606979484,fest.lib.id1050,2011,0.10887639162499597,0,0,0,0,1,1,1,1
I1401634,0.011219045524521635,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
f8188,0.009380177784383067,fest.lib.id.na425,2013,0.014170898323568427,0,0,0,0,0,0,0,0
9367fnosuv,0.01912811497390723,fest.lib.id285,1983,0.39801347663094955,0,0,0,0,1,1,2,2
f9272,0.12151411692429312,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,2,3
idfnew1636,0.029372433502073962,fest.lib.id.ch1786,2017,0.19707774754205087,0,0,0,0,1,1,1,2
N1601229,0.011219045524521635,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
frnew452,0.10051322640036935,fest.lib.id1658,2014,0.15002034797660702,0,0,0,0,0,1,0,3
idfnew257,0.02380798419374739,fest.lib.id1658,2005,0.15002034797660702,0,0,0,0,0,0,0,0
1419,0.009940784625779017,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
1260,0.012647793353188753,fest.lib.id731,2013,0.3424863555939673,0,0,0,0,1,1,1,2
f17195,0.09097611308090162,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,2
514,0.021100632775275855,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,2
426,0.012422603643887531,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
1539,0.025343876039245237,fest.lib.id1221,2011,0.002790480838960501,0,0,0,0,1,1,1,1
966,0.021398697555378692,fest.lib.id.na191,2012,0.04577591160462887,0,0,0,0,0,1,0,1
I1602752,0.03363627470222342,fest.lib.id162,2015,0.0402412207674064,0,0,0,0,1,1,1,1
idfnew1023,0.013395995562230645,fest.lib.id461,2015,0.008425186084074991,0,0,0,0,1,1,1,1
frnew983,0.049380978429776685,fest.lib.id1768,2016,0.07352724707497833,0,0,0,0,0,1,0,2
752,0.00995575178972834,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
f17457,0.012372204886463204,fest.lib.id895,2014,0.03059247055336556,0,0,0,0,1,1,1,1
idfnew1108,0.03532981630525889,fest.lib.id1808,2015,0.1145501607898263,0,0,0,0,1,1,1,2
idfnew138,0.026449721205240705,fest.lib.id874,2011,0.5062687909078113,0,0,0,0,1,1,1,1
f9113,0.04202054903183594,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew2692,0.10006501123891849,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,2,3
N1401475,0.015577336211046884,fest.lib.id364,2014,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew2625,0.009336977626214061,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
658,0.01181211835317956,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
f9011,0.05556205093131124,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,2,3
tffnew301,0.02501670598474865,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,2
tffnew259,0.037928073032554195,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,2,3
f7972,0.017246922081411854,fest.lib.id1832,2016,0.10684151432045275,0,0,0,0,0,1,0,1
1210,0.014653524744053095,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
1289,0.0344141648045009,fest.lib.id1668,2012,0.061815450712753774,0,0,0,0,1,1,1,2
f16953,0.03729398583496413,fest.lib.id1658,2012,0.15002034797660702,0,0,0,0,1,1,1,2
f16941,0.019501856906227768,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,2,2
tffnew2003,0.022678126253152034,fest.lib.id1050,2016,0.10887639162499597,0,0,0,0,1,1,1,2
tffnew423,0.051631349288498954,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,2
idfnew98,0.015445289811429085,fest.lib.id874,2011,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew1162,0.06945382777753613,fest.lib.id285,2014,0.39801347663094955,0,0,0,0,1,1,2,3
frnew519,0.008981145410029033,fest.lib.id1768,2013,0.07352724707497833,0,0,0,0,0,0,0,0
tffnew120,0.02378718001335224,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
tffnew217,0.02471767537705122,fest.lib.id1658,2011,0.15002034797660702,0,0,0,0,1,1,1,1
idfnew1658,0.05809626047420903,fest.lib.id388,2017,0.10657216405781064,0,0,0,0,1,1,1,2
frnew706,0.033175963660564266,id401,2015,0.07211320128732311,0,0,0,0,0,1,0,1
idfnew562,0.03066601975201095,fest.lib.id.na240,2012,0.06203455950095228,0,0,0,0,0,0,0,0
f16463,0.011828006808523566,fest.lib.id1722,2012,0.10246538636036051,0,0,0,0,0,0,0,0
tffnew2284,0.03110915469235362,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,2,3
463,0.03019537371127189,fest.lib.id7160,2012,0.08755778354559723,0,0,0,0,0,1,0,2
f16521,0.021090938845601887,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,2
tffnew1449,0.026864325451740598,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
tffnew294,0.011791209552673617,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
tffnew1203,0.0630305628925787,fest.lib.id1808,2014,0.1145501607898263,0,0,0,0,1,1,1,3
1462,0.012252661387969734,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,1,1
f9111,0.009298203289242048,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,1,1
idfnew426,0.008981145410029033,fest.lib.id1768,2012,0.07352724707497833,0,0,0,0,0,0,0,0
tffnew2654,0.09116201334410616,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,2,4
tffnew2255,0.04633911459805867,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,3
1620,0.02125492332101919,fest.lib.id1050,2011,0.10887639162499597,0,0,0,0,1,1,1,1
9247fnosuv,0.02696452916836367,fest.lib.id264,2014,0.00732888400495578,0,0,0,0,1,1,1,2
idfnew67,0.023368155996435474,fest.lib.id.na240,2011,0.06203455950095228,0,0,0,0,1,1,1,1
f17503,0.0200357889547728,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew474,0.01683398741684249,fest.lib.id909,2012,0.13015898047987368,0,0,0,0,0,0,0,0
tffnew209,0.009336977626214061,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
f7783,0.04675286214318821,fest.lib.id1296,2015,0.12314726966479073,0,0,0,0,1,1,2,3
frnew443,0.010470746031531416,fest.lib.id665,2011,0.318359506181511,0,0,0,0,0,1,0,1
f8172,0.009940784625779017,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
614,0.025151096408836157,fest.lib.id39,2012,0.09626611562864955,0,0,0,0,1,1,1,1
N1500386,0.030556420106464498,fest.lib.id1658,2014,0.15002034797660702,0,0,0,0,1,1,1,1
frnew286,0.00998231136511618,fest.lib.id.na191,2013,0.04577591160462887,0,0,0,0,0,0,0,0
723,0.021410330043917944,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
idfnew36,0.00995575178972834,fest.lib.id874,2011,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew1578,0.018438895569268074,fest.lib.id974,2015,0.16229812321214043,0,0,0,0,1,1,1,1
1007,0.03697956167558594,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,2,2
f17002,0.06208601594611977,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,2
idfnew1330,0.08482384548345306,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,1,1,1,2
216,0.018276237770249452,fest.lib.id665,2013,0.318359506181511,0,0,0,0,0,1,0,1
f7921,0.012473246234304455,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
f8236,0.026556175868204766,id627,2017,0.06218359890861916,0,0,0,0,1,1,2,2
I1104853,0.008673905811025418,fest.lib.id308,2011,0.1567988599577044,0,0,0,0,0,0,0,0
tffnew1416,0.012302877098736455,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
f17009,0.029041840283262923,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
N1501322,0.011219045524521635,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
idfnew357,0.027258405407816735,fest.lib.id1074,2012,0.045751935521372585,0,0,0,0,0,0,0,0
tffnew1344,0.014035658662589448,fest.lib.id1889,2014,0.016204492012890873,0,0,0,0,1,1,1,1
I1205140,0.037740648403475886,fest.lib.id649,2011,0.013319990907987458,0,0,0,0,1,1,1,1
idfnew1449,0.013124960156235713,fest.lib.id874,2016,0.5062687909078113,0,0,0,0,1,1,1,1
frnew992,0.01726388154282703,fest.lib.id1074,2017,0.045751935521372585,0,0,0,0,0,1,0,1
idfnew18,0.0254032685588124,fest.lib.id388,2011,0.10657216405781064,0,0,0,0,1,1,1,1
f16998,0.019338023600571252,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,2
tffnew2110,0.016737873018085558,fest.lib.id4680,2016,0.1366072752245275,0,0,0,0,1,1,1,1
frnew228,0.1423886888231953,fest.lib.id1618,2011,0.023481760681616358,0,0,0,0,0,1,0,4
tffnew133,0.019972212533164883,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,1
idfnew774,0.008614475850260806,fest.lib.id974,2002,0.16229812321214043,0,0,0,0,0,0,0,0
tffnew2002,0.0337757249494053,fest.lib.id1808,2016,0.1145501607898263,0,0,0,0,1,1,1,2
1216,0.014639465662154405,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew1514,0.017839235841245495,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
9077fnosuv,0.012617454037550916,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew2513,0.01737372364906629,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
281,0.020743401204163958,fest.lib.id874,2013,0.5062687909078113,0,0,0,0,1,1,1,1
9510fnosuv,0.021141518574437718,fest.lib.id318,2016,0.007030406926369627,0,0,0,0,1,1,1,1
55,0.046507411089121625,fest.lib.id.na343,2012,0.0066001962988992986,0,0,0,0,1,1,2,3
frnew694,0.010470746031531416,fest.lib.id665,2015,0.318359506181511,0,0,0,0,0,1,0,1
frnew747,0.02553796690985298,fest.lib.id1658,2015,0.15002034797660702,0,0,0,0,0,0,0,0
tffnew1221,0.12128769831506035,fest.lib.id285,2014,0.39801347663094955,0,0,0,0,1,1,2,4
frnew106,0.018829560542438575,fest.lib.id665,2011,0.318359506181511,0,0,0,0,0,1,0,1
frnew1094,0.010470746031531416,fest.lib.id665,2017,0.318359506181511,0,0,0,0,0,1,0,1
frnew95,0.00984009835541201,fest.lib.id1167,2012,0.14309594420744598,0,0,0,0,0,0,0,0
615,0.015860000532530574,fest.lib.id.na240,2013,0.06203455950095228,0,0,0,0,1,1,1,1
f16857,0.009940784625779017,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
f17422,0.07130762655640317,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,3
1014,0.03025923927730346,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,2,3
f17484,0.03631014089698685,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,2
tffnew2491,0.009336977626214061,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
tffnew1182,0.02911916974358817,fest.lib.id1074,2014,0.045751935521372585,0,0,0,0,1,1,1,1
frnew1082,0.0139739231053176,fest.lib.id178,2015,0.0043068734474047245,0,0,0,0,0,0,0,0
f17368,0.07722644648703735,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,2,2
idfnew263,0.00995575178972834,fest.lib.id874,2011,0.5062687909078113,0,0,0,0,1,1,1,1
1351,0.009940784625779017,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
f8013,0.009940784625779017,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
f9178,0.046724694561697165,fest.lib.id285,2014,0.39801347663094955,0,0,0,0,1,1,1,1
f16864,0.02716785862936111,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
f16978,0.03425500699571162,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,2
N1401520,0.02346107346623321,fest.lib.id3184,2014,0.023402548030820258,0,0,0,0,0,0,0,0
tffnew65,0.10429347421380224,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,2
f9219,0.04285242608309693,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,1,3
idfnew694,0.039644961713387224,fest.lib.id1736,2005,1.0,0,0,0,0,1,1,1,1
frnew400,0.010470746031531416,fest.lib.id665,2012,0.318359506181511,0,0,0,0,0,1,0,1
idfnew1432,0.10269115048771867,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,1,1,1,3
tffnew1349,0.017747667977435953,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
frnew540,0.00984009835541201,fest.lib.id1167,2014,0.14309594420744598,0,0,0,0,0,0,0,0
f7984,0.010269163945641334,id097,2015,0.020373317099565996,0,0,0,0,0,0,0,0
idfnew3,0.008873755694908206,fest.lib.id.survey.na516,2011,0.016003343031194682,0,0,0,0,0,0,0,0
frnew793,0.03312993925052949,fest.lib.id1808,2014,0.1145501607898263,0,0,0,0,0,1,0,1
f16532,0.1521533641725523,imdbady00540,2011,0.008444396584726685,0,0,0,0,1,1,2,2
16,0.21256936943981453,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,2
tffnew1420,0.033007476749695064,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
I1104881,0.011219045524521635,fest.lib.id364,2011,0.6039825158473134,0,0,0,0,1,1,1,1
I1704704,0.014383640582918158,fest.lib.id1587,2017,0.03131125874066732,0,0,0,0,0,0,0,0
tffnew2081,0.009336977626214061,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
tffnew2508,0.07865618864226041,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,2,3
tffnew1251,0.04537103098642212,fest.lib.id1832,2014,0.10684151432045275,0,0,0,0,0,1,0,1
tffnew410,0.04387985593135236,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,1
idfnew1895,0.01590457723472675,fest.lib.id1836,2017,0.03307221669352303,0,0,0,0,0,0,0,0
idfnew708,0.020765060394949537,fest.lib.id874,2014,0.5062687909078113,0,0,0,0,1,1,1,1
9248fnosuv,0.017212482059749255,fest.lib.id285,2014,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew1428,0.01714196556256241,fest.lib.id1736,2014,1.0,0,0,0,0,1,1,1,1
1103,0.016003255826527417,fest.lib.id1768,2013,0.07352724707497833,0,0,0,0,1,1,1,1
1568,0.011219045524521635,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
1719,0.013878078694467721,fest.lib.id463,2009,0.0779767084966147,0,0,0,0,1,1,1,1
frnew812,0.01395110770851627,fest.lib.id997,2015,0.06166273990342565,0,0,0,0,0,1,0,1
f9063,0.018972899696504474,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,1,1
N1201413,0.015298854838442422,fest.lib.id364,2012,0.6039825158473134,0,0,0,0,1,1,1,1
9296fnosuv,0.039120378112035246,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,2,3
tffnew231,0.03857215631454242,fest.lib.id.survey.na312,2011,0.03609695369611469,0,0,0,0,1,1,1,3
tffnew2257,0.047453950862085516,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,3
938,0.1040411761160438,fest.lib.id.survey.na00017,2003,0.0011416249955147001,0,0,0,0,1,1,3,3
tffnew333,0.01620129826207736,fest.lib.id1887,2011,0.11341129673140814,0,0,0,0,0,1,0,1
idfnew1283,0.018616915565460197,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
f17450,0.029188767230479837,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,2
frnew581,0.12896467863534372,id201,2014,0.014079317259357451,0,0,0,0,0,1,0,1
f9383,0.03711039415734526,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,1,1
I1100956,0.02246825717245465,fest.lib.id285,2010,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew2014,0.04655674557140414,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,1,1,1,2
idfnew1097,0.06003354990133677,fest.lib.id1827,2015,0.013212879199878848,0,0,0,0,1,1,1,2
f16698,0.056643781122769604,fest.lib.id1658,2011,0.15002034797660702,0,0,0,0,1,1,1,3
f7721,0.039923511049988286,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
f9230,0.04177669369301058,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,2,2
I1406083,0.020101198724327456,fest.lib.id.ch1786,2013,0.19707774754205087,0,0,0,0,1,1,1,2
9351fnosuv,0.009298203289242048,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,1
f9251,0.009298203289242048,fest.lib.id285,2015,0.39801347663094955,0,0,0,0,1,1,1,1
679,0.01980963159141845,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
41,0.032828265817626705,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
N1501198,0.014200102191316535,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
frnew57,0.010470746031531416,fest.lib.id665,2011,0.318359506181511,0,0,0,0,0,1,0,1
f17456,0.017630519475917275,fest.lib.id.na419,2015,0.0044923188813395,0,0,0,0,1,1,1,1
f7842,0.015036258166337938,fest.lib.id751,2015,0.06591674348473482,0,0,0,0,1,1,1,1
frnew250,0.014601929123185729,fest.lib.id665,2012,0.318359506181511,0,0,0,0,0,1,0,1
tffnew1,0.013174912512255747,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,2,2
f17676,0.009940784625779017,fest.lib.id1888,2015,0.9014664491525963,0,0,0,0,1,1,1,1
1494,0.018192440945517696,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,2,2
frnew926,0.014207994647206098,fest.lib.id665,2016,0.318359506181511,0,0,0,0,0,1,0,1
780,0.016010559945780097,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
f8225,0.018246367558735356,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
1470,0.05225878371787839,fest.lib.id1411,2013,0.026525914688567735,0,0,0,0,1,1,1,1
tffnew1357,0.008809858467147066,fest.lib.id731,2015,0.3424863555939673,0,0,0,0,0,1,0,1
tffnew1572,0.02732322346807373,fest.lib.id1736,2015,1.0,0,0,0,0,1,1,1,3
tffnew364,0.12001411426297626,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,4
1224,0.04304574556208951,fest.lib.id1050,2012,0.10887639162499597,0,0,0,0,1,1,1,2
idfnew1175,0.0128473483786166,fest.lib.id874,2015,0.5062687909078113,0,0,0,0,1,1,1,1
tffnew2463,0.032338758756908614,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,2
tffnew166,0.07237560887808558,fest.lib.id1736,2011,1.0,0,0,0,0,1,1,1,2
tffnew2435,0.016867281489363378,fest.lib.id1697,2017,0.05210166239461778,0,0,0,0,1,1,1,1
f8322,0.012637718100521627,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
f7821,0.03144769345307678,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,1
f9118,0.009298203289242048,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew2613,0.02728675026758018,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,2
tffnew2461,0.12765732968610635,fest.lib.id285,2017,0.39801347663094955,0,0,0,0,1,1,2,4
tffnew2272,0.016915805187048355,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
idfnew144,0.00995575178972834,fest.lib.id874,2011,0.5062687909078113,0,0,0,0,1,1,1,1
f9120,0.020786469044684192,fest.lib.id285,2012,0.39801347663094955,0,0,0,0,1,1,1,1
frnew77,0.009840210414721409,id238,2011,0.0408858975952493,0,0,0,0,0,0,0,0
911,0.009940784625779017,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew1435,0.009068127641703923,fest.lib.id.na240,2016,0.06203455950095228,0,0,0,0,0,0,0,0
tffnew2233,0.01938061710062539,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,2,2
1198,0.032209595246763166,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,2
622,0.028521333704685178,fest.lib.id285,2011,0.39801347663094955,0,0,0,0,1,1,2,2
f16533,0.02664251720461317,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
f17385,0.01723832853274668,fest.lib.id1736,2013,1.0,0,0,0,0,1,1,2,2
tffnew1125,0.03575727194521176,fest.lib.id364,2015,0.6039825158473134,0,0,0,0,1,1,1,1
tffnew2135,0.020210429931035123,fest.lib.id1894,2016,0.07073302680059652,0,0,0,0,1,1,1,2
frnew152,0.014145288208992222,fest.lib.id665,2011,0.318359506181511,0,0,0,0,0,1,0,1
660,0.027637092086487142,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,2
f8213,0.08843674757710236,fest.lib.id1658,2017,0.15002034797660702,0,0,0,0,1,1,1,3
f7902,0.04559417704004168,fest.lib.id1658,2016,0.15002034797660702,0,0,0,0,1,1,1,1
tffnew2629,0.019381891176847563,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,1
f7772,0.030767724257499303,fest.lib.id1888,2016,0.9014664491525963,0,0,0,0,1,1,1,2
I1103309,0.02964118001698808,fest.lib.id.na120,2010,0.04508871310438658,0,0,0,0,0,0,0,0
tffnew470,0.03259242483980875,fest.lib.id1808,2012,0.1145501607898263,0,0,0,0,1,1,1,1
frnew669,0.010470746031531416,fest.lib.id665,2015,0.318359506181511,0,0,0,0,0,1,0,1
tffnew2679,0.008622272114326682,fest.lib.id1494,2016,0.14895479943977585,0,0,0,0,0,0,0,0
tffnew2015,0.014792344614009216,fest.lib.id1050,2016,0.10887639162499597,0,0,0,0,1,1,1,1
I1603802,0.014459030975282538,fest.lib.id364,2016,0.6039825158473134,0,0,0,0,1,1,1,1
frnew991,0.030768706748134315,fest.lib.id1808,2016,0.1145501607898263,0,0,0,0,0,0,0,0
f8181,0.016472330399361974,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
tffnew2091,0.01702104784175106,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
tffnew455,0.01690119208027507,fest.lib.id1736,2012,1.0,0,0,0,0,1,1,1,2
9553fnosuv,0.025114645912191036,fest.lib.id326,2004,0.025856979574646992,0,0,0,0,1,1,1,2
tffnew2049,0.00849545467816986,fest.lib.id1818,2016,0.08098663544424346,0,0,0,0,0,0,0,0
49,0.017488907626094518,fest.lib.id1618,2013,0.023481760681616358,0,0,0,0,1,1,1,1
I1702104,0.020050863286767966,fest.lib.id285,2016,0.39801347663094955,0,0,0,0,1,1,1,1
f16436,0.01174714888060805,fest.lib.id1832,2011,0.10684151432045275,0,0,0,0,0,0,0,0
frnew918,0.022120907312892218,fest.lib.id1074,2016,0.045751935521372585,0,0,0,0,0,0,0,0
tffnew2117,0.048845646213221156,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,2
1020,0.01763076538333136,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew1376,0.03805904044623341,imdbady00021,2016,0.0036945256186628737,0,0,0,0,1,1,1,1
tffnew1736,0.022771999111288313,fest.lib.id763,2015,0.16911813420957966,0,0,0,0,1,1,1,2
tffnew2651,0.02044942177822035,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,1,3
f16691,0.01310999299228639,fest.lib.id1888,2011,0.9014664491525963,0,0,0,0,1,1,1,1
1505,0.011219045524521635,fest.lib.id364,2013,0.6039825158473134,0,0,0,0,1,1,1,1
frnew472,0.02218943270486628,fest.lib.id665,2014,0.318359506181511,0,0,0,0,0,1,0,1
f8192,0.19663910291066813,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
idfnew1515,0.009443467247947058,fest.lib.id.na207,2006,0.017811275232205062,0,0,0,0,0,0,0,0
f8186,0.026832334450716158,fest.lib.id1888,2017,0.9014664491525963,0,0,0,0,1,1,1,1
f16923,0.012559513543846792,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
1390,0.017719674763719186,fest.lib.id7571,2012,0.008930907721097961,0,0,0,0,0,1,0,1
1323,0.012879755466614656,fest.lib.id1888,2013,0.9014664491525963,0,0,0,0,1,1,1,1
430,0.012511840697067105,fest.lib.id308,1982,0.1567988599577044,0,0,0,0,1,1,1,1
9457fnosuv,0.01151360525805545,fest.lib.id1364,2003,0.020912179746952062,0,0,0,0,0,0,0,0
tffnew1944,0.011729641778804792,fest.lib.id1736,2016,1.0,0,0,0,0,1,1,1,1
tffnew2627,0.018551130525578288,fest.lib.id1736,2017,1.0,0,0,0,0,1,1,2,3
idfnew480,0.03727498700621624,fest.lib.id1118,2012,0.012882490252282741,0,0,0,0,1,1,1,1
f17362,0.015087678282700483,fest.lib.id1888,2014,0.9014664491525963,0,0,0,0,1,1,1,1
725,0.009298203289242048,fest.lib.id285,2013,0.39801347663094955,0,0,0,0,1,1,1,1
f16776,0.015256249949812355,fest.lib.id1888,2012,0.9014664491525963,0,0,0,0,1,1,1,1
9566fnosuv,0.011869259360530135,fest.lib.id285,1969,0.39801347663094955,0,0,0,0,1,1,1,1
tffnew2071,0.027493882748448963,fest.lib.id1050,2016,0.10887639162499597,0,0,0,0,1,1,1,1
776,0.01875994338433651,fest.lib.id342,2013,0.030199973620409305,0,0,0,0,1,1,1,1
frnew831,0.03167677048711324,fest.lib.id1148,2015,0.021450340112936533,0,0,0,0,0,1,0,1
